chart_year,position,song_name,artist_name,source_title,song_key,artist_key,song_name_clean,resolved_artist_identity,resolved_artist_id,resolved_artist_name,artist_resolution,artist_key_simplified
1956,13,Sweet Dreams,Faron Young,Billboard Top Country & Western Records of 1956,sweet dreams,faron young,Sweet Dreams,id:artist_001857,artist_001857,Faron Young,existing_artist,faron young
1958,9,That's the Way I Feel,Faron Young,1958 in country music,that s the way i feel,faron young,That's the Way I Feel,id:artist_001857,artist_001857,Faron Young,existing_artist,faron young
1959,14,That's the Way It's Gotta Be,Faron Young,1959 in country music,that s the way it s gotta be,faron young,That's the Way It's Gotta Be,id:artist_001857,artist_001857,Faron Young,existing_artist,faron young
1974,20,The Wrong in Loving You,Faron Young,1974 in country music,the wrong in loving you,faron young,The Wrong in Loving You,id:artist_001857,artist_001857,Faron Young,existing_artist,faron young
1964,10,You'll Drive Me Back (Into Her Arms Again),Faron Young,1964 in country music,you ll drive me back,faron young,You'll Drive Me Back (Into Her Arms Again),id:artist_001857,artist_001857,Faron Young,existing_artist,faron young
1957,8,A Fallen Star,Ferlin Husky,Billboard Top Country & Western Records of 1957,a fallen star,ferlin husky,A Fallen Star,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
1959,11,Draggin' the River,Ferlin Husky,1959 in country music,draggin the river,ferlin husky,Draggin' the River,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
1957,1,Gone,Ferlin Husky,Billboard Top Country & Western Records of 1957,gone,ferlin husky,Gone,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
1959,14,My Reason for Leaving,Ferlin Husky,1959 in country music,my reason for leaving,ferlin husky,My Reason for Leaving,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
1974,17,Rosie Cries a Lot,Ferlin Husky,1974 in country music,rosie cries a lot,ferlin husky,Rosie Cries a Lot,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
1964,13,Timber I'm Falling,Ferlin Husky,1964 in country music,timber i m falling,ferlin husky,Timber I'm Falling,id:artist_001555,artist_001555,Ferlin Husky,existing_artist,ferlin husky
2012,1,Cruise,Florida Georgia Line,2012 in country music,cruise,florida georgia line,Cruise,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2016,1,H.O.L.Y.,Florida Georgia Line,2016 in country music,h o l y,florida georgia line,H.O.L.Y.,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2018,2,Simple,Florida Georgia Line,2018 in country music,simple,florida georgia line,Simple,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2015,3,Sippin' on Fire,Florida Georgia Line,2015 in country music,sippin on fire,florida georgia line,Sippin' on Fire,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2014,1,Stay,Florida Georgia Line,2014 in country music,stay,florida georgia line,Stay,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2014,1,This Is How We Roll,Florida Georgia Line featuring Luke Bryan,2014 in country music,this is how we roll,florida georgia line featuring luke bryan,This Is How We Roll,id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
2013,1,Cruise (Remix),Florida Georgia Line featuring Nelly,2013 in country music,cruise,florida georgia line featuring nelly,Cruise (Remix),id:artist_001317,artist_001317,Florida Georgia Line,existing_artist,florida georgia line
1948,20,"I Love You So Much It Hurts""[8]",Floyd Tillman,1948 in country music,i love you so much it hurts,floyd tillman,I Love You So Much It Hurts,id:artist_000217,artist_000217,Floyd Tillman,existing_artist,floyd tillman
2022,46,Country'd Look Good on You,Frank Ray,2022 in country music,country d look good on you,frank ray,Country'd Look Good on You,id:artist_000189,artist_000189,Frank Ray,existing_artist,frank ray
2014,8,Helluva Life,Frankie Ballard,2014 in country music,helluva life,frankie ballard,Helluva Life,id:artist_000568,artist_000568,Frankie Ballard,existing_artist,frankie ballard
2016,22,It All Started with a Beer,Frankie Ballard,2016 in country music,it all started with a beer,frankie ballard,It All Started with a Beer,id:artist_000568,artist_000568,Frankie Ballard,existing_artist,frankie ballard
2014,5,Sunshine & Whiskey,Frankie Ballard,2014 in country music,sunshine and whiskey,frankie ballard,Sunshine & Whiskey,id:artist_000568,artist_000568,Frankie Ballard,existing_artist,frankie ballard
2015,8,Young & Crazy,Frankie Ballard,2015 in country music,young and crazy,frankie ballard,Young & Crazy,id:artist_000568,artist_000568,Frankie Ballard,existing_artist,frankie ballard
1960,15,Baby Rocked Her Dolly,Frankie Miller,1960 in country music,baby rocked her dolly,frankie miller,Baby Rocked Her Dolly,id:artist_000559,artist_000559,Frankie Miller,existing_artist,frankie miller
1959,5,Black Land Farmer,Frankie Miller,1959 in country music,black land farmer,frankie miller,Black Land Farmer,id:artist_000559,artist_000559,Frankie Miller,existing_artist,frankie miller
1959,7,Family Man,Frankie Miller,1959 in country music,family man,frankie miller,Family Man,id:artist_000559,artist_000559,Frankie Miller,existing_artist,frankie miller
1959,17,Chain Gang,Freddie Hart,1959 in country music,chain gang,freddie hart,Chain Gang,id:artist_000560,artist_000560,Freddie Hart,existing_artist,freddie hart
1974,2,Hang in There Girl,Freddie Hart,1974 in country music,hang in there girl,freddie hart,Hang in There Girl,id:artist_000560,artist_000560,Freddie Hart,existing_artist,freddie hart
1960,18,The Key's in the Mailbox,Freddie Hart,1960 in country music,the key s in the mailbox,freddie hart,The Key's in the Mailbox,id:artist_000560,artist_000560,Freddie Hart,existing_artist,freddie hart
1974,3,The Want-To's,Freddie Hart,1974 in country music,the want to s,freddie hart,The Want-To's,id:artist_000560,artist_000560,Freddie Hart,existing_artist,freddie hart
1974,11,I've Just Got to Know (How Loving You Would Be),Freddy Weller,1974 in country music,i ve just got to know,freddy weller,I've Just Got to Know (How Loving You Would Be),id:artist_001056,artist_001056,Freddy Weller,existing_artist,freddy weller
1974,16,You're Not Getting Older (You're Getting Better),Freddy Weller,1974 in country music,you re not getting older,freddy weller,You're Not Getting Older (You're Getting Better),id:artist_001056,artist_001056,Freddy Weller,existing_artist,freddy weller
2020,1,I Hope,Gabby Barrett,2020 in country music,i hope,gabby barrett,I Hope,id:artist_000070,artist_000070,Gabby Barrett,existing_artist,gabby barrett
2023,14,Pick Me Up,Gabby Barrett,2023 in country music,pick me up,gabby barrett,Pick Me Up,id:artist_000070,artist_000070,Gabby Barrett,existing_artist,gabby barrett
2021,1,The Good Ones,Gabby Barrett,2021 in country music,the good ones,gabby barrett,The Good Ones,id:artist_000070,artist_000070,Gabby Barrett,existing_artist,gabby barrett
1998,9,It's Your Song,Garth Brooks,1998 in country music,it s your song,garth brooks,It's Your Song,id:artist_000161,artist_000161,Garth Brooks,existing_artist,garth brooks
1998,2,She's Gonna Make It,Garth Brooks,1998 in country music,she s gonna make it,garth brooks,She's Gonna Make It,id:artist_000161,artist_000161,Garth Brooks,existing_artist,garth brooks
1998,1,Two Piña Coladas,Garth Brooks,1998 in country music,two pi a coladas,garth brooks,Two Piña Coladas,id:artist_000161,artist_000161,Garth Brooks,existing_artist,garth brooks
2007,12,A Feelin' Like That,Gary Allan,2007 in country music,a feelin like that,gary allan,A Feelin' Like That,id:artist_000073,artist_000073,Gary Allan,existing_artist,gary allan
2013,1,Every Storm (Runs Out of Rain),Gary Allan,2013 in country music,every storm,gary allan,Every Storm (Runs Out of Rain),id:artist_000073,artist_000073,Gary Allan,existing_artist,gary allan
2001,5,Right Where I Need to Be,Gary Allan,2001 in country music,right where i need to be,gary allan,Right Where I Need to Be,id:artist_000073,artist_000073,Gary Allan,existing_artist,gary allan
2008,2,Watching Airplanes,Gary Allan,2008 in country music,watching airplanes,gary allan,Watching Airplanes,id:artist_000073,artist_000073,Gary Allan,existing_artist,gary allan
1974,10,Drinkin' Thing,Gary Stewart,1974 in country music,drinkin thing,gary stewart,Drinkin' Thing,id:artist_000566,artist_000566,Gary Stewart,existing_artist,gary stewart
1948,30,"Buttons and Bows""[11]",Gene Autry,1948 in country music,buttons and bows,gene autry,Buttons and Bows,id:artist_000858,artist_000858,Gene Autry,existing_artist,gene autry
1946,14,"Have I Told You Lately That I Love You?""[5]",Gene Autry,1946 in country music,have i told you lately that i love you,gene autry,Have I Told You Lately That I Love You?,id:artist_000858,artist_000858,Gene Autry,existing_artist,gene autry
1947,44,"Here Comes Santa Claus (Right Down Santa Claus Lane)""[15]",Gene Autry,1947 in country music,here comes santa claus,gene autry,Here Comes Santa Claus (Right Down Santa Claus Lane),id:artist_000858,artist_000858,Gene Autry,existing_artist,gene autry
1948,24,"Here Comes Santa Claus (Right Down Santa Claus Lane)""[8]",Gene Autry,1948 in country music,here comes santa claus,gene autry,Here Comes Santa Claus (Right Down Santa Claus Lane),id:artist_000858,artist_000858,Gene Autry,existing_artist,gene autry
1949,61,"Here Comes Santa Claus (Right Down Santa Claus Lane)""[24]",Gene Autry,1949 in country music,here comes santa claus,gene autry,Here Comes Santa Claus (Right Down Santa Claus Lane),id:artist_000858,artist_000858,Gene Autry,existing_artist,gene autry
1956,20,Be-Bop-a-Lula,Gene Vincent,Billboard Top Country & Western Records of 1956,be bop a lula,gene vincent,Be-Bop-a-Lula,id:artist_001224,artist_001224,Gene Vincent,existing_artist,gene vincent
1960,4,Before This Day Ends,George Hamilton IV,1960 in country music,before this day ends,george hamilton iv,Before This Day Ends,id:artist_000091,artist_000091,George Hamilton IV,existing_artist,george hamilton iv
1964,9,"Fort Worth, Dallas or Houston",George Hamilton IV,1964 in country music,fort worth dallas or houston,george hamilton iv,"Fort Worth, Dallas or Houston",id:artist_000091,artist_000091,George Hamilton IV,existing_artist,george hamilton iv
1959,19,Big Harlan Taylor,George Jones,1959 in country music,big harlan taylor,george jones,Big Harlan Taylor,id:artist_000338,artist_000338,George Jones,existing_artist,george jones
1964,15,My Tears Are Overdue,George Jones,1964 in country music,my tears are overdue,george jones,My Tears Are Overdue,id:artist_000338,artist_000338,George Jones,existing_artist,george jones
1974,3,Once You've Had the Best,George Jones,1974 in country music,once you ve had the best,george jones,Once You've Had the Best,id:artist_000338,artist_000338,George Jones,existing_artist,george jones
1974,2,The Grand Tour,George Jones,1974 in country music,the grand tour,george jones,The Grand Tour,id:artist_000338,artist_000338,George Jones,existing_artist,george jones
1964,3,The Race Is On,George Jones,1964 in country music,the race is on,george jones,The Race Is On,id:artist_000338,artist_000338,George Jones,existing_artist,george jones
1952,2,Almost,George Morgan,Billboard Top Country & Western Records of 1952,almost,george morgan,Almost,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1949,2,Candy Kisses,George Morgan,1949 in country music,candy kisses,george morgan,Candy Kisses,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1949,10,"Candy Kisses""[9]",George Morgan,1949 in country music,candy kisses,george morgan,Candy Kisses,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1959,3,I'm in Love Again,George Morgan,1959 in country music,i m in love again,george morgan,I'm in Love Again,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1959,20,Little Dutch Girl,George Morgan,1959 in country music,little dutch girl,george morgan,Little Dutch Girl,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1949,20,"Please Don't Let Me Love You""[9]",George Morgan,1949 in country music,please don t let me love you,george morgan,Please Don't Let Me Love You,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1974,21,Red Rose from the Blue Side of Town,George Morgan,1974 in country music,red rose from the blue side of town,george morgan,Red Rose from the Blue Side of Town,id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
1960,4,You're the Only Good Thing (That's Happened to Me),George Morgan,1960 in country music,you re the only good thing,george morgan,You're the Only Good Thing (That's Happened to Me),id:artist_001939,artist_001939,George Morgan (singer),existing_artist,george morgan
2001,17,Don't Make Me Come Over There and Love You,George Strait,2001 in country music,don t make me come over there and love you,george strait,Don't Make Me Come Over There and Love You,id:artist_000111,artist_000111,George Strait,existing_artist,george strait
1994,3,I'd Like to Have That One Back,George Strait,1994 in country music,i d like to have that one back,george strait,I'd Like to Have That One Back,id:artist_000111,artist_000111,George Strait,existing_artist,george strait
2012,3,Love's Gonna Make It Alright,George Strait,2012 in country music,love s gonna make it alright,george strait,Love's Gonna Make It Alright,id:artist_000111,artist_000111,George Strait,existing_artist,george strait
1991,3,The Chill of an Early Fall,George Strait,1991 in country music,the chill of an early fall,george strait,The Chill of an Early Fall,id:artist_000111,artist_000111,George Strait,existing_artist,george strait
1998,4,We Really Shouldn't Be Doing This,George Strait,1998 in country music,we really shouldn t be doing this,george strait,We Really Shouldn't Be Doing This,id:artist_000111,artist_000111,George Strait,existing_artist,george strait
1998,73,Famous First Words,Gil Grand,1998 in country music,famous first words,gil grand,Famous First Words,id:artist_001253,artist_001253,Gil Grand,existing_artist,gil grand
1998,55,Let's Start Livin',Gil Grand,1998 in country music,let s start livin,gil grand,Let's Start Livin',id:artist_001253,artist_001253,Gil Grand,existing_artist,gil grand
1974,3,Bonaparte's Retreat,Glen Campbell,1974 in country music,bonaparte s retreat,glen campbell,Bonaparte's Retreat,id:artist_000032,artist_000032,Glen Campbell,existing_artist,glen campbell
1974,20,Houston (I'm Comin' to See You),Glen Campbell,1974 in country music,houston,glen campbell,Houston (I'm Comin' to See You),id:artist_000032,artist_000032,Glen Campbell,existing_artist,glen campbell
1953,13,I Let the Stars Get in My Eyes,Goldie Hill,Billboard Top Country & Western Records of 1953,i let the stars get in my eyes,goldie hill,I Let the Stars Get in My Eyes,id:artist_000825,artist_000825,Goldie Hill,existing_artist,goldie hill
1959,17,"Yankee, Go Home",Goldie Hill,1959 in country music,yankee go home,goldie hill,"Yankee, Go Home",id:artist_000825,artist_000825,Goldie Hill,existing_artist,goldie hill
2016,4,Backroad Song,Granger Smith,2016 in country music,backroad song,granger smith,Backroad Song,id:artist_000635,artist_000635,Granger Smith,existing_artist,granger smith
