song_name,artist_name,upload_year,complexity,repetition,harmonic_palette,structure_variation,playability,release_year,birth_year,billboard_country_year_end_flag,billboard_country_year_end_pos,artist_age_at_release,macro_region_clean,genre_clean,first_chord_group
Stay All Night Stay A Little Longer,Bob Wills & His Texas Playboys,2014,.04,.9,.2,.1666666666666666,.96,1974,1905,No,,69,South,country,A
Singin In The Kitchen,Bobby Bare,2021,.0169014084507042,.9577464788732396,.3,.3333333333333333,.9830985915492958,1974,1935,No,,39,Midwest,country,D
Thats How I Got To Memphis,Bobby Bare,2017,.0964285714285714,.8392857142857143,.9,.1666666666666666,.9035714285714286,1974,1935,No,,39,Midwest,country,D
Country Singers Prayer,Buck Owens,2017,.2344827586206896,.9310344827586208,.4,.3333333333333333,.7655172413793103,1974,1929,No,,45,South,country,D
You Can Do No Wrong,Carl Perkins,2021,.0590163934426229,.9016393442622952,.6,.3333333333333333,.940983606557377,1974,1932,No,,42,Appalachia,country,A
Singin A Song About Love,Charley Pride,2020,.0228571428571428,.9428571428571428,.4,1,.9771428571428572,1974,1934,No,,40,South,country,D
Then Who Am I,Charley Pride,2018,.1777777777777777,.8888888888888888,.3,0,.8222222222222222,1974,1934,No,,40,South,country,G
We Could,Charley Pride,2015,.256,.84,.4,0,.744,1974,1934,Yes,3,40,South,country,C
If I Knew Then What I Know Now,Charlie Rich,2020,.1058823529411764,.9294117647058824,.6,.8333333333333334,.8941176470588235,1974,1932,No,,42,South,country,C
Stay,Charlie Rich,2016,.0553846153846153,.8615384615384616,.9,0,.9446153846153846,1974,1932,No,,42,South,country,BB
Ten Dollars And A Clean White Shirt,Charlie Rich,2024,.0303030303030303,.9242424242424242,.5,.6666666666666666,.9696969696969696,1974,1932,No,,42,South,country,C
Till I Cant Take It Anymore,Charlie Rich,2022,.2972972972972973,.8648648648648649,1,.5,.7027027027027026,1974,1932,No,,42,South,country,C
Why Dont We Go Somewhere And Love,Charlie Rich,2021,.0521739130434782,.9130434782608696,.6,.8333333333333334,.9478260869565216,1974,1932,No,,42,South,country,G
Youre Gonna Be Waitin,Charlie Rich,2022,.0533333333333333,.9555555555555556,.6,.8333333333333334,.9466666666666668,1974,1932,No,,42,South,country,G
Buckskin Lady,Chris LeDoux,2018,.0666666666666666,.9333333333333332,.6,0,.9333333333333332,1974,1948,No,,26,South,country,C
Daydream Cowboy,Chris LeDoux,2019,.0309278350515463,.9381443298969072,.6,1,.9690721649484536,1974,1948,No,,26,South,country,D
Easy Come Easy Go,Chris LeDoux,2025,.0533333333333333,.8666666666666667,.8,.6666666666666666,.9466666666666668,1974,1948,No,,26,South,country,E
Mighty Lucky Man,Chris LeDoux,2018,.0894736842105263,.8157894736842105,.7,.3333333333333333,.9105263157894736,1974,1948,No,,26,South,country,A
Rodeo Youve Cast A Spell,Chris LeDoux,2024,.0292682926829268,.926829268292683,.3,.5,.9707317073170731,1974,1948,No,,26,South,country,D
The Bucking Machine,Chris LeDoux,2017,.0136363636363636,.9659090909090908,.3,1.5,.9863636363636364,1974,1948,No,,26,South,country,G
A Sense Of Humor,David Allan Coe,2017,.031578947368421,.9210526315789472,.3,0,.968421052631579,1974,1939,No,,35,Midwest,country,F
Laid Back And Wasted,David Allan Coe,2020,.04,.9,.3,0,.96,1974,1939,No,,35,Midwest,country,G
The 33Rd Of August,David Allan Coe,2017,.0390243902439024,.902439024390244,.4,.6666666666666666,.9609756097560976,1974,1939,No,,35,Midwest,country,D
The Punkin Center Barn Dance,David Allan Coe,2018,.0333333333333333,.9166666666666666,.4,.1666666666666666,.9666666666666668,1974,1939,No,,35,Midwest,country,F
Cracker Jack,Dolly Parton,2021,.025,.9375,.6,1.333333333333333,.975,1974,1946,No,,28,Appalachia,country,A
Early Morning Breeze,Dolly Parton,2019,.0242424242424242,.9393939393939394,.4,.8333333333333334,.9757575757575756,1974,1946,No,,28,Appalachia,country,B
If I Cross Your Mind,Dolly Parton,2021,.1212121212121212,.8787878787878788,.8,.6666666666666666,.8787878787878788,1974,1946,No,,28,Appalachia,country,C
Living On Memories Of You,Dolly Parton,2017,.116,.92,.4,.5,.884,1974,1946,No,,28,Appalachia,country,C
Love Is Like A Butterfly,Dolly Parton,2006,.0263157894736842,.9342105263157896,.5,.5,.9736842105263158,1974,1946,Yes,2,28,Appalachia,country,D
Randy,Dolly Parton,2019,.1309090909090909,.8909090909090909,.6,.6666666666666666,.8690909090909091,1974,1946,No,,28,Appalachia,country,D
River Of Happiness,Dolly Parton,2021,.1,.9,1,.8333333333333334,.9,1974,1946,No,,28,Appalachia,country,C
Together You And I,Dolly Parton,2015,.013953488372093,.9651162790697676,.3,0,.986046511627907,1974,1946,No,,28,Appalachia,country,E
When Someone Wants To Leave,Dolly Parton,2017,.024,.9399999999999999,.3,.3333333333333333,.976,1974,1946,No,,28,Appalachia,country,A
There She Goes I Wish Her Well,Don Gibson,2015,.1897435897435897,.8717948717948718,.5,0,.8102564102564103,1974,1928,No,,46,South,country,G
Goodbye Isnt Really Good At All,Don Williams,2021,.119298245614035,.912280701754386,.5,.8333333333333334,.8807017543859649,1974,1939,No,,35,South,country,G
I Wouldnt Want To Live If You Didnt Love Me,Don Williams,2009,.1,.9166666666666666,.3,0,.9,1974,1939,No,,35,South,country,C
Lovin Understandin Man,Don Williams,2022,.1818181818181818,.9090909090909092,.3,.3333333333333333,.8181818181818181,1974,1939,No,,35,South,country,C
Such A Lovely Lady,Don Williams,2023,.1431372549019607,.9215686274509804,.8,1.166666666666667,.8568627450980393,1974,1939,No,,35,South,country,A
When Will I Ever Learn,Don Williams,2020,.054054054054054,.9459459459459461,.4,1,.9459459459459461,1974,1939,No,,35,South,country,C
Why Lord Goodbye,Don Williams,2024,.0155844155844155,.961038961038961,.3,.8333333333333334,.9844155844155844,1974,1939,No,,35,South,country,A
Sugar,ERNEST,2020,.0188679245283018,.9528301886792452,.5,1.333333333333333,.981132075471698,1974,1992,No,,-18,Appalachia,country,G
The Waltz Of Goodbye,Eddie Noack,2023,.2204081632653061,.9387755102040816,.3,.8333333333333334,.7795918367346939,1974,1930,No,,44,South,country,A
Champagne Ladies And Blue Ribbon Babies,Ferlin Husky,2021,.1172413793103448,.9137931034482758,.5,.8333333333333334,.8827586206896552,1974,1925,No,,49,Midwest,country,G
A Hundred Years From Now,Flatt & Scruggs,2015,.2571428571428571,.8928571428571429,.3,0,.7428571428571429,1974,1948,No,,26,Unknown,country,C
Borrowed Angel,George Jones,2023,.0551724137931034,.9137931034482758,.5,1,.9448275862068966,1974,1931,No,,43,South,country,G
Darlin,George Jones,2016,.2714285714285714,.6428571428571428,.5,0,.7285714285714285,1974,1931,No,,43,South,country,OTHER
Dont Go,George Jones,2024,.12,.92,.6,1,.88,1974,1931,No,,43,South,country,G
Leaning On The Shoulder Of Love,George Jones,2021,.0141176470588235,.9647058823529412,.3,1.333333333333333,.9858823529411764,1974,1931,No,,43,South,country,G
Long Time To Forget,George Jones,2017,.0571428571428571,.8571428571428572,.4,0,.9428571428571428,1974,1931,No,,43,South,country,G
Mamas Hands,George Jones,2017,.2444444444444444,.8888888888888888,.5,0,.7555555555555555,1974,1931,No,,43,South,country,C
She Told Me So,George Jones,2016,.2272727272727272,.7727272727272727,.5,0,.7727272727272727,1974,1931,No,,43,South,country,D
Shell Love The One Shes With,George Jones,2016,.3818181818181818,.7272727272727273,.6,0,.6181818181818182,1974,1931,No,,43,South,country,A
Ship Of Love,George Jones,2016,.025,.9375,.4,.6666666666666666,.975,1974,1931,No,,43,South,country,G
You Gotta Be My Baby,George Jones,2019,.2749999999999999,.875,.7,1.333333333333333,.7250000000000001,1974,1931,No,,43,South,country,D
He Must Have Really Hurt You Bad,George Strait,2018,.0739130434782608,.9130434782608696,.8,.1666666666666666,.9260869565217392,1974,1952,No,,22,South,country,G
A Beautiful Love Song,Glen Campbell,2016,.0419354838709677,.9193548387096774,.5,0,.9580645161290322,1974,1936,No,,38,South,country,E
Bonapartes Retreat,Glen Campbell,2016,.0140350877192982,.9649122807017544,.2,1.833333333333333,.9859649122807016,1974,1936,No,,38,South,country,OTHER
Dream Baby,Glen Campbell,2016,.2628571428571428,.7714285714285715,.8,0,.7371428571428571,1974,1936,No,,38,South,country,B
Honestly Loved,Glen Campbell,2016,.0693877551020408,.9183673469387756,.8,0,.9306122448979592,1974,1936,No,,38,South,country,E
Houston Im Comin To See You,Glen Campbell,2014,.0825396825396825,.8888888888888888,.7,0,.9174603174603174,1974,1936,No,,38,South,country,D
Houston Im Coming To See You,Glen Campbell,2026,,,,,,1974,1936,No,,38,South,country,MISSING
I Honestly Love You,Glen Campbell,2015,.2716049382716049,.7283950617283951,2.2,0,.7283950617283951,1974,1936,No,,38,South,country,D
I Keep It Hid,Glen Campbell,2015,.088659793814433,.8247422680412371,1.7,0,.911340206185567,1974,1936,No,,38,South,country,F
Its A Sin When You Love Somebody,Glen Campbell,2015,.15625,.796875,1.3,0,.84375,1974,1936,No,,38,South,country,G
Just This One Time,Glen Campbell,2015,.0396694214876033,.9256198347107438,.9,0,.9603305785123968,1974,1936,No,,38,South,country,C
Letting Go,Glen Campbell,2016,.2210526315789474,.8105263157894737,1.8,0,.7789473684210526,1974,1936,No,,38,South,country,G
Lovelight,Glen Campbell,2015,.0833333333333333,.7916666666666666,.5,0,.9166666666666666,1974,1936,No,,38,South,country,OTHER
Lovesick Blues,Glen Campbell,2016,.2,.8333333333333334,1.2,0,.8,1974,1936,No,,38,South,country,G
No Love At All,Glen Campbell,2016,.0333333333333333,.9166666666666666,.5,1.5,.9666666666666668,1974,1936,No,,38,South,country,C
Ocean In His Eyes,Glen Campbell,2015,.1851851851851851,.8703703703703703,.7,0,.8148148148148149,1974,1936,No,,38,South,country,C
Too Many Mornings Coming Down,Glen Campbell,2015,.251063829787234,.7872340425531915,1,1.166666666666667,.7489361702127659,1974,1936,No,,38,South,country,D
Yesterday,Glen Campbell,2016,.222,.91,.9,0,.778,1974,1936,No,,38,South,country,D
You Might As Well Smile,Glen Campbell,2015,.0950819672131147,.8852459016393442,.7,0,.9049180327868852,1974,1936,No,,38,South,country,F
A Daisy A Day,Hank Snow,2015,.1159999999999999,.89,1.1,1.5,.884,1974,1914,No,,60,Appalachia,country,G
Hello Love,Hank Snow,2019,.3142857142857143,.9107142857142856,.5,.8333333333333334,.6857142857142857,1974,1914,No,,60,Appalachia,country,A
Paper Roses,Hank Snow,2022,.1655172413793103,.896551724137931,.6,.8333333333333334,.8344827586206897,1974,1914,No,,60,Appalachia,country,G
Angels Are Hard To Find,Hank Williams Jr.,2017,.15,.775,.9,.5,.85,1974,1923,Yes,19,51,South,country,D
Ill Think Of Something,Hank Williams Jr.,2017,.0545454545454545,.8636363636363636,.6,.1666666666666666,.9454545454545454,1974,1923,No,,51,South,country,C
Ive Got My Future On Ice,Hank Williams Jr.,2019,.1056603773584905,.9056603773584906,.5,.5,.8943396226415095,1974,1923,No,,51,South,country,A
My Pretty Quadroon,Jerry Lee Lewis,2015,.2,.9,.3,0,.8,1974,1935,No,,39,South,country,C
Rockin The Boat Of Love,Jerry Lee Lewis,2022,.0272727272727272,.931818181818182,.3,.5,.9727272727272728,1974,1935,No,,39,South,country,C
Tell Tale Signs,Jerry Lee Lewis,2017,.1333333333333333,.8333333333333334,.6,.6666666666666666,.8666666666666667,1974,1935,Yes,18,39,South,country,G
Home Sweet Home Revisited,Jerry Reed,2023,.0155844155844155,.961038961038961,.3,.6666666666666666,.9844155844155844,1974,1937,No,,37,South,country,D
John Henry,Jerry Reed,2024,.1604938271604938,.9135802469135804,.7,1.666666666666667,.8395061728395061,1974,1937,No,,37,South,country,A
Crying In My Sleep,Jim Reeves,2015,.2235294117647058,.9411764705882352,.3,0,.7764705882352941,1974,1923,No,,51,South,country,G
Never Take No For An Answer,Jim Reeves,2021,.0444444444444444,.8888888888888888,.3,.6666666666666666,.9555555555555556,1974,1923,No,,51,South,country,C
Little Jewell,Jimmy Heap,2025,.025531914893617,.9361702127659576,.3,1.333333333333333,.9744680851063828,1974,,No,,,South,country,G
Annies Song,John Denver,2009,.14,.9071428571428573,1.3,.6666666666666666,.86,1974,1943,No,,31,West,country,G
Cool An Green An Shady,John Denver,2015,.0952380952380952,.8571428571428572,.9,0,.9047619047619048,1974,1943,No,,31,West,country,A
Grandmas Feather Bed,John Denver,2012,.0336633663366336,.9603960396039604,.4,1,.9663366336633664,1974,1943,No,,31,West,country,D
Sweet Surrender,John Denver,2014,.3028571428571429,.9714285714285714,.2,1.166666666666667,.6971428571428571,1974,1943,No,,31,West,country,A
Thank God Im A Country Boy,John Denver,2014,.0175609756097561,.9707317073170731,.6,1.833333333333333,.982439024390244,1974,1943,No,,31,West,country,A
This Road,John Denver,2021,.1508771929824561,.8596491228070176,.8,.8333333333333334,.8491228070175438,1974,1943,No,,31,West,country,G
All I Do Is Drive,Johnny Cash,2019,.1076923076923077,.8461538461538461,.4,1,.8923076923076922,1974,1932,No,,42,South,country,E
Billy And Rex And Oral And Bob,Johnny Cash,2020,.0732394366197183,.943661971830986,.4,1,.9267605633802816,1974,1932,No,,42,South,country,A
Dont Go Near The Water,Johnny Cash,2010,.03,.925,.3,0,.97,1974,1932,No,,42,South,country,A
Good Morning Friend,Johnny Cash,2020,.0539682539682539,.9365079365079364,.4,.8333333333333334,.946031746031746,1974,1932,No,,42,South,country,F
I Do Believe,Johnny Cash,2020,.0869565217391304,.9130434782608696,.4,1.166666666666667,.9130434782608696,1974,1932,No,,42,South,country,A
Im A Worried Man,Johnny Cash,2020,.0171428571428571,.9571428571428572,.3,1.166666666666667,.9828571428571428,1974,1932,No,,42,South,country,A
Junkie And The Juicehead Minus Me,Johnny Cash,2017,.021917808219178,.9452054794520548,.4,0,.978082191780822,1974,1932,No,,42,South,country,D
King Of The Hill,Johnny Cash,2017,.0126315789473684,.968421052631579,.3,0,.9873684210526316,1974,1932,No,,42,South,country,A
My Shoes Keep Walking Back To You,Johnny Cash,2009,.1529411764705882,.8823529411764706,.4,.5,.8470588235294118,1974,1932,No,,42,South,country,A
The Johnny Cash Childrens,Johnny Cash,2022,.1435406698564593,.9808612440191388,1.2,2.5,.8564593301435407,1974,1932,No,,42,South,country,G
This Old House,Johnny Cash,2020,.0884615384615384,.9230769230769232,.4,0,.9115384615384616,1974,1932,No,,42,South,country,A
For A Minute There,Johnny Paycheck,2015,.3222222222222222,.7777777777777778,.4,0,.6777777777777778,1974,1938,No,,36,Midwest,country,C
My Part Of Forever,Johnny Paycheck,2015,.2846153846153846,.8076923076923077,.5,0,.7153846153846154,1974,1938,Yes,19,36,Midwest,country,C
Song And Dance Man,Johnny Paycheck,2023,.0507042253521126,.9154929577464788,.6,.8333333333333334,.9492957746478872,1974,1938,Yes,8,36,Midwest,country,G
As Long As You Keep Clinging To My Mind,Johnny Rodriguez,2015,.2499999999999999,.9166666666666666,.3,0,.75,1974,1951,No,,23,South,country,C
Dance With Me Just One More Time,Johnny Rodriguez,2015,.2257458303969931,.8216383100104029,.6999999999999998,.5555555555555556,.7742541696030069,1974,1951,Yes,2,23,South,country,G
I Just Cant Get Her Out Of My Mind,Johnny Rodriguez,2015,.3086153846153846,.7846153846153846,.7,.3333333333333333,.6913846153846154,1974,1951,No,,23,South,country,C
Im Not That Good At Goodbye,Johnny Rodriguez,2017,.0218181818181818,.9454545454545454,.3,.1666666666666666,.9781818181818182,1974,1951,No,,23,South,country,G
Were Over,Johnny Rodriguez,2015,.2285714285714285,.8571428571428572,.6,0,.7714285714285715,1974,1951,No,,23,South,country,OTHER
I Can Be Had,Kris Kristofferson,2017,.3999999999999999,.8571428571428572,.3,0,.6000000000000001,1974,1936,No,,38,South,country,C
Shandy The Perfect Disguise,Kris Kristofferson,2021,.1428571428571428,.9,.7,.8333333333333334,.8571428571428572,1974,1936,No,,38,South,country,D
Stairway To The Bottom,Kris Kristofferson,2016,.1399999999999999,.7,.9,.6666666666666666,.86,1974,1936,No,,38,South,country,D
Jesus Is The Rock,Larry Sparks,2022,.1551724137931034,.9482758620689656,.3,1,.8448275862068966,1974,1947,No,,27,South,country,OTHER
Where The Sweet Waters Flow,Larry Sparks,2022,.0272727272727272,.931818181818182,.3,1,.9727272727272728,1974,1947,No,,27,South,country,F
A Hundred Times Today,Lynn Anderson,2021,.2888888888888889,.8611111111111112,.5,.8333333333333334,.711111111111111,1974,1947,No,,27,Midwest,country,C
What A Man My Man Is,Lynn Anderson,2020,.032,.92,.4,1,.968,1974,1947,No,,27,Midwest,country,C
Good Friends And Fireplaces,Mac Davis,2024,.2596273291925466,.7888198757763976,3.4,1,.7403726708074534,1974,1942,No,,32,South,country,BB
Lucas Was A Redneck,Mac Davis,2019,.1333333333333333,.8484848484848485,.5,1,.8666666666666667,1974,1942,No,,32,South,country,OTHER
One Hell Of A Woman,Mac Davis,2015,.0574468085106383,.8723404255319149,1.2,0,.9425531914893616,1974,1942,No,,32,South,country,D
Poor Mans Gold,Mac Davis,2020,.1731343283582089,.835820895522388,1.1,1,.826865671641791,1974,1942,No,,32,South,country,A
Stop And Smell The Roses,Mac Davis,2009,.1834498834498834,.8053613053613053,2.45,.5833333333333334,.8165501165501166,1974,1942,Yes,40,32,South,country,G
A King Without A Queen,Merle Haggard,2013,.2782608695652174,.8260869565217391,.4,0,.7217391304347827,1974,1937,No,,37,West,country,C
Better Off When I Was Hungry,Merle Haggard,2017,.01875,.953125,.3,.6666666666666666,.98125,1974,1937,No,,37,West,country,A
Ive Got A Darlin,Merle Haggard,2017,.0461538461538461,.8846153846153846,.3,.1666666666666666,.9538461538461538,1974,1937,No,,37,West,country,D
Love And Honor,Merle Haggard,2012,.1789473684210526,.7894736842105263,.4,0,.8210526315789474,1974,1937,No,,37,West,country,OTHER
Run Em Off,Merle Haggard,2023,.24,.9538461538461538,.3,0,.76,1974,1937,No,,37,West,country,G
The Girl Who Made Me Laugh,Merle Haggard,2025,.2378378378378378,.8918918918918919,.4,.5,.7621621621621621,1974,1937,No,,37,West,country,C
The Seashores Of Old Mexico,Merle Haggard,2023,.0666666666666666,.965686274509804,.7,.1666666666666666,.9333333333333332,1974,1937,No,,37,West,country,D
The Way In Was In 51,Merle Haggard,2017,.0521739130434782,.8695652173913043,.3,.1666666666666666,.9478260869565216,1974,1937,No,,37,West,country,C
Theres Just One Way,Merle Haggard,2022,.0742857142857142,.9428571428571428,.4,1,.9257142857142856,1974,1937,No,,37,West,country,D
To Each His Own,Merle Haggard,2021,.3972602739726028,.7671232876712328,1.7,1,.6027397260273972,1974,1937,No,,37,West,country,OTHER
Uncle Lem,Merle Haggard,2017,.0324324324324324,.9189189189189187,.3,.6666666666666666,.9675675675675676,1974,1937,No,,37,West,country,C
Youre The Only Girl In The Game,Merle Haggard,2018,.1555555555555555,.8888888888888888,.3,0,.8444444444444444,1974,1937,No,,37,West,country,E
